brinkey	unikey	keyword match	university	brinkeyPop	unikeyPop
['hormonen', 'syndroom van turner', 'aangeboren afwijkingen']	[]	False	eur	22	3235
['proteïnen', 'lactococcen', 'bacteriën']	[]	False	rug	153	3235
['lymfklier(ziekten)', 'stamceltransplantatie', 'epstein-barr virus']	[]	False	eur	6	3235
['virussen', 'lever(ziekten)', 'celbiologie']	[]	False	rug	105	3235
['strafrecht', 'wettelijke aansprakelijkheid', 'economische delicten']	['nederland']	False	rug	11	12
['aardoliewinning', 'geologie', 'oceanografie']	[]	False	tud	13	3235
['nek- en rugklachten', 'biomedische techniek', 'beendergestel']	['biomaterialen']	False	rug	33	7
['onroerende zaken', 'bouwrecht', 'grondpolitiek']	[]	False	uu	10	3235
['arbeidsproductiviteit', 'gezondheidsvoorlichting', 'arbeidsomstandigheden']	[]	False	eur	13	3235
['visserij', 'eritrea', 'productieplanning']	['proefschriften', 'eritrea']	False	rug	13	8
['europees milieubeleid', 'milieueconomie', 'landbouwbeleid ; europa']	['europa', 'broeikaseffect', 'luchtverontreiniging']	False	wur	12	12
['biotechnologie', 'mathematische programmering', 'procesbesturing']	[]	False	tud	45	3235
['biochemie', 'enzymen', 'computertoepassingen']	[]	False	tud	76	3235
['agrarische sociologie', 'bodemvruchtbaarheid', 'benin']	['benin', 'geschiedenis', 'landbouw', 'ecologie', 'grondbewerking']	False	wur	15	39
['jeugd', 'puberteit', 'gedragsstoornissen']	[]	False	eur	20	3235
['psychofarmaca', 'schizofrenie', 'geneesmiddelen ; bijwerkingen']	[]	False	rug	34	3235
['enzymen', 'kristallografie', 'moleculaire biologie']	['enzymen']	False	wur	63	7
['nanotechnologie', 'transistoren', 'polymeren']	[]	False	rug	62	3235
['cholesterol', 'enzymen', 'lever(ziekten)']	[]	False	eur	54	3235
['bangladesh', 'mineralen (voeding)', 'voedselvraagstuk']	['zink', 'bangladesh']	False	wur	8	5
['aardkorst', 'aardbevingen', 'tektoniek']	['taiwan']	False	uu	10	1
['biomedische techniek', 'orthopedie', 'bacteriën']	['reumatologie']	False	rug	80	5
['prehistorie', 'egyptische oudheid', 'archeologie']	['landbouw', 'egypte']	False	ul	15	5
['hart- en vaatziekten', 'hersenaandoeningen', 'neonatologie']	[]	False	rug	106	3235
['thermodynamica', 'elektriciteitsleer', 'vaste stoffen ; mechanica']	[]	False	rug	40	3235
['transplantatie', 'immunologie', 'alvleesklier(ziekten)']	['transplantatie']	False	rug	43	5
['slib', 'metalen', 'milieuverontreiniging']	['milieutechniek']	False	wur	19	2
['aardappelen', 'klonen', 'weefselleer ; plantkunde']	['aardappelen']	False	wur	15	5
['kankerbehandeling', 'farmacotherapie', 'cytostatica']	[]	False	uu	57	3235
['stress', 'farmacotherapie', 'psychiatrie']	['farmacotherapie', 'sekseverschillen']	False	rug	32	11
['onroerende zaken', 'management', 'overheidsorganisatie']	[]	False	tud	18	3235
['immuuntherapie', 'virussen', 'tumoren']	[]	False	ul	63	3235
['differentiaalvergelijkingen', 'grondmechanica', 'veengronden']	[]	False	tud	21	3235
['spierstelsel', 'bedrijfsgeneeskunde', 'ziekteverzuim']	[]	False	eur	9	3235
['astrochemie', 'sterren', 'astrofysica']	[]	False	rug	13	3235
['plantenecologie', 'klimaatveranderingen', 'hydrologie']	[]	False	uu	33	3235
['plankton', 'zeeverontreiniging', 'bacteriën']	[]	False	rug	74	3235
['geneesmiddelen', 'proteïnen', 'dierproeven']	[]	False	eur	71	3235
['bio-energie', 'sanitaire installaties', 'milieuhygiëne']	['milieutechniek', 'waterverontreiniging', 'tanzania']	False	wur	6	7
['computerbeveiliging', 'persoonsregistratie', 'privacy']	[]	False	rug	8	3235
['technologie en samenleving', 'sociologie', 'functietheorie']	[]	False	tud	7	3235
['moleculaire biologie', 'chromosomen', 'celbiologie']	[]	False	ul	112	3235
['atmosfeer', 'antarctica', 'ijs (geologie)']	[]	False	uu	15	3235
['plastische chirurgie', 'adolescentie', 'medische psychologie']	['plastische chirurgie', 'medische ethiek']	False	eur	18	3
['urologie', 'seksualiteit ; mannen', 'radiotherapie']	['radiotherapie', 'prostaatkanker', 'seksualiteit', 'oncologie', 'urologie']	False	eur	26	15
['zimbabwe', 'energie-economie', 'ontbossing']	['natuurlijke hulpbronnen', 'afrika', 'ontbossing', 'economie', 'zimbabwe']	False	wur	11	20
['onkruid', 'plantenveredeling', 'granen']	['onkruidbestrijding', 'plantenveredeling']	False	wur	16	14
['rna', 'slakken', 'celbiologie']	['weekdieren', 'moleculaire biologie', 'ontwikkelingsbiologie']	False	uu	94	6
['mobiele communicatie', 'waarschijnlijkheidsrekening', 'telecommunicatietechniek']	[]	False	tud	16	3235
['landbouwbedrijfsleer', 'milieueconomie', 'duurzame landbouw']	['duitsland', 'landschapsbescherming']	False	wur	26	7
['diabetes', 'eerstelijnsgezondheidszorg', 'sekseverschillen']	[]	False	rug	35	3235
['biochemie', 'enzymen', 'katalyse']	[]	False	rug	72	3235
['hersenen', 'neuropsychologie', 'cognitieve psychologie']	[]	False	rug	36	3235
['sociotechniek', 'zimbabwe', 'landbouwbeleid']	['zimbabwe', 'waterbeheer', 'landbouwbeleid']	False	wur	8	21
['operations research', 'medische statistiek', 'epidemiologie']	[]	False	uu	42	3235
['british-columbia', 'bomenteelt', 'bosbeheer', 'zaadplanten']	['canada', 'plantenveredeling', 'zaden']	False	wur	15	21
['militairen', 'organisatiesociologie', 'vredesbeleid', 'niet-gouvernementele organisaties']	['krijgsmacht', 'rwanda', 'kosovo', 'maatschappij']	False	wur	7	5
['endoscopie', 'niertransplantatie', 'orgaan- en weefseldonaties', 'nier(ziekten)']	[]	False	eur	32	3235
['kevers', 'insectenbestrijding', 'reukstoffen', 'oeganda']	['biologische bestrijding']	False	wur	7	7
['agrarische sociologie', 'landhervormingen', 'brazilië', 'grondpolitiek']	[]	False	wur	15	3235
['personenvervoer', 'spoorwegen', 'operations research', 'algoritmen']	[]	False	eur	32	3235
['erfelijkheidsleer', 'gezondheidszorg', 'erfelijke ziekten', 'informatietechnologie']	[]	False	rug	30	3235
['sociale ecologie', 'ethiopië', 'landbouwproducten', 'agrarische sociologie']	['tropische vruchten', 'biodiversiteit']	False	wur	8	2
['hart- en vaatziekten', 'embryologie', 'bloedsomloop', 'dierproeven']	[]	False	eur	86	3235
['faeröer', 'sedimentologie', 'geochemie', 'shetland islands']	[]	False	uu	15	3235
['mineralen (voeding)', 'schildklier(ziekten)', 'china', 'epidemiologie']	['china']	False	wur	41	3
['angsten', 'ontwikkelingspsychologie', 'depressiviteit', 'gedrag']	[]	False	rug	31	3235
['didactiek', 'taalbeheersing', 'sri lanka', 'tweetaligheid']	[]	False	rug	8	3235
['borstvoeding', 'brazilië', 'overgewicht', 'sociale klassen']	['kinderen']	False	rug	12	13
['intern transport', 'regeltechniek', 'variatierekening', 'energiebesparing']	[]	False	tud	20	3235
['taalverwerving', 'china', 'tweetaligheid', 'engelse taalkunde']	[]	False	rug	15	3235
['vegetatiekunde', 'erosie', 'burkina faso', 'sahel']	['erosie', 'burkina faso', 'sahel']	False	wur	25	14
['dekolonisatie', 'staatsrecht', 'nederlandse antillen', 'aruba']	['dekolonisatie', 'nederlandse antillen', 'aruba']	False	ul	7	4
['zintuigen', 'productontwikkeling', 'perceptie', 'psycholinguïstiek']	[]	False	tud	19	3235
['aardkorst', 'tomografie', 'noord-amerika', 'geofysica']	[]	False	uu	17	3235
['vloeistoffen ; mechanica', 'wiskunde', 'computertoepassingen', 'stromingsleer']	[]	False	rug	32	3235
['bewegingstherapie', 'orthodontie', 'geneeskunde', 'kanker']	[]	False	rug	32	3235
['beroepsethiek', 'productontwikkeling', 'duurzaam bouwen', 'veiligheidstechniek']	[]	False	tud	16	3235
['nepal', 'energiebeleid', 'elektriciteitsvoorziening', 'waterkracht']	['nepal', 'overheidsbeleid', 'democratie', 'energie']	False	wur	9	10
['koerdistan', 'bevolkingspolitiek', 'turkije', 'culturele antropologie']	['turkije', 'migratie', 'geschiedenis']	False	wur	6	9
['sociale filosofie', 'sociale relaties', 'bosbouw', 'duurzame landbouw']	['bosbeheer', 'sociale relaties', 'bosbouw', 'trusts', 'bossen']	False	wur	20	12
['proteïnen', 'celbiologie', 'polymerisatie', 'bacteriën']	['polymerisatie']	False	rug	161	2
['china ; economie', 'verstedelijking', 'plattelandssamenleving', 'milieuverontreiniging']	['milieubeleid', 'overheidsbeleid', 'china', 'sociale economie', 'milieubeheer']	False	wur	15	34
['ferromagnetische materialen', 'grafentheorie', 'moleculaire natuurkunde', 'vaste stoffen ; mechanica']	[]	False	rug	29	3235
['nanotechnologie', 'biomedische techniek', 'dna', 'oogheelkunde']	[]	False	rug	51	3235
['economische geografie', 'organisatieontwikkeling', 'bankwezen', 'bedrijfsvestiging']	[]	False	eur	19	3235
['landbouwkundig onderzoek', 'ethiopië', 'syrië', 'granen']	['tarwe']	False	wur	19	4
['controletheorie (wiskunde)', 'terminals (vervoer)', 'logistiek', 'containervervoer']	[]	False	tud	17	3235
['terminals (vervoer)', 'binnenvaart', 'containervervoer', 'logistiek']	[]	False	tud	16	3235
['erosie', 'bodemvruchtbaarheid', 'andes', 'akkerbouw']	['peru']	False	wur	20	2
['hart- en vaatziekten', 'bevolkingsonderzoek', 'hersenaandoeningen', 'magnetische resonantie']	['tomografie']	False	eur	106	1
['mexico (land)', 'irrigatie', 'management', 'decentralisatie']	['overheidsbeleid', 'politiek', 'sociologie', 'waterbeheer', 'irrigatie']	False	wur	31	37
['toerisme', 'natuurbescherming', 'apen', 'centraalafrikaanse republiek']	['toerisme']	False	wur	14	1
['plantenziekten', 'enzymen', 'parasitologie', 'wormen']	['genen', 'genexpressie']	False	wur	58	30
['cultuurgeschiedenis', 'sociaal-economische geschiedenis', '17e eeuw', 'florence']	['rome', 'makelaardij', 'florence']	False	ul	10	3
['proteïnen', 'hormonen', 'tumoren', 'celdood']	[]	False	uu	125	3235
['ontwikkelingspsychologie', 'neurologie', 'motoriek', 'neonatologie']	[]	False	rug	43	3235
['lasertechniek', 'halfgeleiders', 'microscopie', 'zonnecellen']	[]	False	rug	25	3235
['biofysica', 'elektriciteitsleer', 'bacteriologie', 'biomaterialen']	['biomaterialen']	False	rug	31	7
['ecosystemen', 'grondonderzoek', 'bossen', 'verenigde staten']	['zure regen']	False	wur	43	1
['militairen', 'russische federatie', 'sovjet-unie', 'dienstplicht']	['krijgsmacht']	False	rug	6	1
['transseksualiteit', 'hiv', 'indonesië', 'prostitutie']	[]	False	rug	10	3235
['hart- en vaatziekten', 'genexpressie', 'lever(ziekten)', 'vetten']	['genexpressie']	False	ul	110	17
['mest', 'waterzuivering', 'visteelt', 'veevoeding']	['aquacultuur', 'visteelt']	False	wur	23	9
['microscopie', 'moleculaire biologie', 'dna', 'data mining']	[]	False	rug	44	3235
['sociale relaties', 'vluchtelingen', 'oeganda', 'vrouwen ; gezondheidszorg']	['vrouwen', 'afrika', 'vluchtelingen', 'oeganda', 'gezondheidszorg', 'soedan']	False	wur	23	19
['landbouwcoöperaties', 'chili', 'organisatiesociologie', 'macht']	['chili']	False	wur	8	1
['virologie', 'kinderziekten', 'soedan', 'epidemiologie']	['infectieziekten', 'soedan']	False	eur	46	8
['gehandicapten ; onderwijs', 'praktijkonderwijs', 'passend onderwijs', 'lesgeven']	[]	False	rug	5	3235
['corrosie', 'coatings', 'aluminium', 'grensvlakchemie']	[]	False	tud	28	3235
['bodembemesting', 'landbouwgronden', 'oppervlaktewater', 'eutrofiëring']	['oppervlaktewater']	False	wur	16	1
['innovatie', 'onderzoek en ontwikkeling', 'muziek', 'bedrijfskunde']	[]	False	rug	11	3235
['milieutechniek', 'speltheorie', 'milieueconomie', 'investeringen']	[]	False	rug	37	3235
['taalachterstand', 'groningen (prov.)', 'noord-nederland', 'jeugd']	[]	False	rug	9	3235
['colloïdchemie', 'vloeistoffen ; mechanica', 'grensvlakchemie', 'polymeren']	[]	False	ul	46	3235
['aardappelen', 'fysische chemie', 'proteïnen', 'voedingsmiddelentechnologie']	['aardappelen']	False	wur	70	5
['landbouwkundig onderzoek', 'ghana', 'biodiversiteit', 'plantenveredeling']	['landbouwkundig onderzoek', 'ghana']	False	wur	40	7
['chirurgie', 'productontwikkeling', 'medische technologie', 'ergonomie']	[]	False	tud	42	3235
['voedingsmiddelen', 'speltheorie', 'coöperaties', 'diergeneeskunde']	['speltheorie', 'besluitvorming', 'computersimulatie']	False	wur	20	10
['computersimulatie', 'stadsplanologie', 'variatierekening', 'verkeersvraagstuk']	[]	False	tud	30	3235
['beleggen', 'prijsontwikkeling', 'econometrische modellen', 'risicoanalyse']	['aandelen']	False	eur	21	1
['internationaal recht', 'klimaatveranderingen', 'staatsrecht', 'waterbeheer']	['nederland', 'aansprakelijkheid']	False	uu	33	45
['zimbabwe', 'landbouwgronden', 'bodemvruchtbaarheid', 'stikstof']	['zimbabwe', 'stikstof']	False	wur	36	19
['ecosystemen', 'plankton', 'zeeverontreiniging', 'eutrofiëring']	[]	False	uu	37	3235
['baggerwerken', 'numerieke wiskunde', 'sedimentologie', 'differentiaalvergelijkingen']	[]	False	tud	22	3235
['mexico (land)', 'regionale economie', 'kledingindustrie', 'uitvoer']	['inkoop', 'industrie']	False	uu	13	11
['vegetatiekunde', 'rundvee', 'konijnen', 'grasland']	['natuurgebieden', 'rundvee', 'grasland', 'nederland', 'konijnen']	False	wur	26	69
['veeteelt', 'tropen', 'geiten', 'schapen']	['tropen', 'geiten', 'schapen']	False	wur	8	4
['neuropsychologie', 'psychogeriatrie', 'verkeersveiligheid', 'cognitieve psychologie']	[]	False	rug	28	3235
['oost-afrika', 'landbouwbedrijfsleer', 'pluimvee(houderij)', 'besluitvorming']	[]	False	rug	21	3235
['perceptie', 'neuro-anatomie', 'hersenfysiologie', 'magnetische resonantie']	[]	False	rug	35	3235
['borneo (eiland)', 'mossen', 'geologie', 'paleontologie']	[]	False	uu	10	3235
['porto alegre', 'amsterdam', 'druggebruik', 'drugsbeleid']	['nederland', 'drugsbeleid']	False	eur	6	43
['plankton', 'virussen', 'atlantische oceaan', 'noordzee']	['plankton', 'noordzee', 'atlantische oceaan']	False	rug	22	6
['astronomie', 'astrochemie', 'melkwegstelsels', 'astrofysica']	[]	False	rug	21	3235
['hart- en vaatziekten', 'depressiviteit', 'neurosen', 'ouderdom']	[]	False	rug	94	3235
['ghana', 'waterverontreiniging', 'gevaarlijke stoffen', 'infectieziekten']	['ghana', 'geografische informatiesystemen']	False	wur	56	8
['vliegen (biologie)', 'moleculaire biologie', 'parasitologie', 'genexpressie']	[]	False	rug	52	3235
['arbeidsongeschiktheid', 'landbouweconomie', 'risicoanalyse', 'ziekteverzuim']	['nederland', 'beroepsziekten', 'arbeidsvoorwaarden', 'arbeidsomstandigheden']	False	wur	11	45
['biochemie', 'proteïnen', 'moleculaire biologie', 'elektronen']	['koper', 'nanotechnologie']	False	ul	123	3
['prijsstelling (bedrijfseconomie)', 'oeganda', 'besliskunde', 'landbouw']	[]	False	rug	21	3235
['genen', 'hormonen', 'aderverkalking', 'hersenbloeding']	['genen', 'geslachtshormonen']	False	eur	75	18
['nanotechnologie', 'moleculen', 'materialenkennis', 'metalen']	[]	False	rug	51	3235
['weidevogels', 'landbouwgronden', 'ecosystemen', 'wormen']	[]	False	rug	23	3235
['voedingsgewoonten', 'mineralen (voeding)', 'groei(stoornissen)', 'vitaminen (voeding)']	['benin', 'kinderen', 'voeding']	False	wur	27	20
['bedrijfsorganisatie', 'mediabeleid', 'communicatietheorie', 'ondernemingsbestuur']	['crisisbeheersing']	False	ul	10	1
['vegetatiekunde', 'thermodynamica', 'infraroodtechniek', 'remote sensing']	['thermodynamica', 'remote sensing']	False	wur	45	21
['sociale psychologie', 'orgaan- en weefseldonaties', 'caritas', 'vrijwilligerswerk']	['vrijwilligerswerk']	False	uu	14	1
['nederland', 'overheidsorganisatie', 'groot-brittannië', 'bestuurdersaansprakelijkheid']	[]	False	ul	13	3235
['chirurgie', 'echografie', 'darmziekten', 'magnetische resonantie']	[]	False	eur	64	3235
['geslachtshormonen', 'endocrinologie', 'osteoporose', 'vitaminen (voeding)']	['endocrinologie', 'osteoporose']	False	eur	19	6
['organische chemie', 'chromatografie', 'reukstoffen', 'insectenbestrijding']	['organische chemie']	False	wur	25	8
['benin', 'sociobiologie', 'biodiversiteit', 'plantenteelt']	['benin', 'communicatie']	False	wur	22	7
['india', 'irrigatie', 'waterbeheer', 'bureaucratie']	['overheidsbeleid', 'verenigingen', 'india', 'waterbeheer', 'irrigatie']	False	wur	21	34
['technologische vernieuwing', 'petrochemische industrie', 'systeemtheorie', 'procesbesturing']	[]	False	tud	21	3235
['ouderdom', 'gist', 'stofwisseling', 'celbiologie']	[]	False	rug	103	3235
['natuurbeheer en -ontwikkeling', 'biodiversiteit', 'culturele antropologie', 'zuid-afrika']	['biodiversiteit', 'wilde planten', 'zuid-afrika']	False	wur	24	8
['erosie', 'deltawerken', 'oosterschelde', 'geomorfologie']	[]	False	tud	22	3235
['energiebeleid', 'duurzame energie', 'china', 'energiebesparing']	[]	False	rug	18	3235
['microbiologie', 'waterzuivering', 'afvalwater', 'metalen']	[]	False	wur	57	3235
['toerisme', 'ondernemerschap', 'vrouwen', 'tanzania']	[]	False	rug	21	3235
['jordanië', 'waterzuivering', 'irrigatie', 'jordaanvallei']	['afvalwater', 'irrigatie']	False	wur	22	13
['lever(ziekten)', 'preventieve gezondheidszorg', 'overgewicht', 'fysiologie']	['cholesterol']	False	ul	17	6
['microbiologie', 'geneeskunde', 'china', 'bacteriën']	[]	False	rug	113	3235
['plattelandseconomie', 'infrastructuur', 'peru', 'investeringen']	['peru', 'overheidsbeleid', 'economische groei', 'economie', 'markten', 'infrastructuur', 'armoede']	False	wur	14	22
['allochtone jongeren', 'alcoholisme', 'turken', 'marokkanen']	[]	False	eur	6	3235
['ecosystemen', 'wegenbouwkunde', 'kustwerken', 'duurzaam bouwen']	[]	False	tud	45	3235
['taalkunde', 'computerlinguïstiek', 'semantiek', 'grammatica']	[]	False	rug	12	3235
['coatings', 'biomedische techniek', 'biomaterialen', 'bacteriën']	[]	False	rug	102	3235
['intensive care', 'patiënten', 'ambulancehulpverlening', 'personenvervoer']	[]	False	rug	13	3235
['rna', 'erfelijke ziekten', 'infectieziekten', 'bacteriën']	[]	False	rug	95	3235
['lake naivasha', 'hydrologie', 'kenia', 'remote sensing']	['meteorologie', 'kenia', 'remote sensing']	False	wur	40	30
['biochemisch onderzoek', 'burkina faso', 'granen', 'voedingsleer']	['enzymen', 'burkina faso', 'zetmeel']	False	wur	37	21
['hardlopen', 'inspanningsfysiologie', 'schoenen', 'orthopedie']	['hardlopen', 'reumatologie', 'sportgeneeskunde', 'biomechanica', 'schoenen']	False	rug	21	10
['elektromagnetisme', 'elektronen', 'optica', 'computersimulatie']	[]	False	tud	60	3235
['landbouwgronden', 'milieueconomie', 'agroforestry', 'landschapsarchitectuur']	['europa', 'bomen', 'agroforestry', 'akkerbouw']	False	wur	20	23
['efficiency', 'microbiologie', 'ziekenhuizen ; economie', 'management ; gezondheidszorg']	[]	False	rug	20	3235
['biochemie', 'oceanen', 'metalen', 'aluminium']	[]	False	rug	61	3235
['sociale psychologie', 'jeugd', 'mexico (land)', 'gedrag']	[]	False	rug	23	3235
['economische groei', 'welzijnsbeleid', 'planologie', 'java (eiland)']	[]	False	rug	6	3235
['chemotherapie', 'spijsverteringsorganen', 'radiotherapie', 'kanker']	['tumoren']	False	rug	54	6
['diabetes', 'hart- en vaatziekten', 'medische technologie', 'meetinstrumenten']	['meetinstrumenten']	False	rug	54	3
['djakarta', 'darmziekten', 'risicoanalyse', 'epidemiologie']	[]	False	ul	43	3235
['biotechnologie', 'genomica', 'proteïnen', 'virussen']	[]	False	wur	84	3235
['milieutoxicologie', 'waterverontreiniging', 'voortplanting', 'geslachtshormonen']	['milieutoxicologie', 'genexpressie']	False	wur	26	18
['arbeidsmobiliteit', 'sociale geografie', 'tijd', 'informatietechnologie']	['dagboeken']	False	uu	21	1
['beroepsonderwijs', 'leerpsychologie', 'onderwijsbegeleiding', 'leerprocessen']	[]	False	rug	13	3235
['hart- en vaatziekten', 'dieetleer', 'vitaminen (voeding)', 'vetten']	['nederland']	False	wur	96	12
['industriële vormgeving', 'kantoorgebouwen', 'ergonomie', 'arbeidsomstandigheden']	[]	False	tud	19	3235
['agrarische sociologie', 'australië', 'milieubeleid', 'plattelandseconomie']	[]	False	rug	9	3235
