itemNumber	string	score
19910	alloimmunity	1
19911	beta-cell transplantation	1
19912	abpa	1
19913	plasmablasts	1
19914	plasmacells	1
19915	skin equivalents	1
19916	skin aging	1
19917	fibroblast differentiation	1
19918	extacellular matrix	1
19919	oppositional defiant disorder	1
19920	parent training	1
19921	aortic root dilation	1
19922	valve sparing aortic root surgery	1
19923	crack-cocaine dependence	1
19924	topiramate	1
19925	modafinil	1
19926	dexamfetamine	1
19927	medication adherence	1
19928	intraoperative	1
19929	indigenous language	1
19930	complementation	1
19931	word class changing	1
19932	bilingual education	1
19933	russo-ottoman wars	1
19934	persian campaign	1
19935	2-arachidonoylglycerol	1
19936	diacylglycerol lipase	1
19937	combined chemo-immunotherapy	1
19938	hpv16-slp vaccination	1
19939	immunomonitoring	1
19940	algebraic reconstruction methods	1
19941	risk of ventricular arrhythmias	1
19942	cardiac conductivity	1
19943	drug devopment	1
19944	gagakukyoku	1
19945	intangible heritage	1
19946	nara	1
19947	nanto gakuso	1
19948	udono	1
19949	amateurs	1
19950	apprenticeship	1
19951	ihl	1
19952	icl	1
19953	humanity	1
19954	kriegsraison	1
19955	necessity	1
19956	icc	1
19957	ses	1
19958	underserved	1
19959	cardiometabolic screening	1
19960	hop	1
19961	iso-α-acids	1
19962	cyclodextrin	1
19963	high performance liquid chromatography	1
19964	compounds	1
19965	metonymy	1
19966	verbal system	1
19967	stress urinary incontinence	1
19968	mid urethral sling	1
19969	tvt	1
19970	tvt-o	1
19971	market power	1
19972	exclusive dealing	1
19973	predatory pricing	1
19974	tying	1
19975	refusal to licencse	1
19976	event-argument homomorphism	1
19977	event structure	1
19978	grammatical number	1
19979	verb phrase	1
19980	trpm7	1
19981	ca2+	1
19982	myosin	1
19983	rac	1
19984	pi(5)p kinase	1
19985	culinary anthropology	1
19986	food and ethno-social differentiations	1
19987	endoscopic ultrasound	1
19988	non-small cell lung cancer	1
19989	peptide vaccines	1
19990	biomarker discovery	1
19991	msi	1
19992	protocol optimization	1
19993	intratumor heterogeneity	1
19994	high grade sarcomas	1
19995	human atherosclerosis	1
19996	aorta coronary artery inflammation	1
19997	innate adaptive immune system	1
19998	vhh	1
19999	bbb	1
20000	preclinical imaging	1
20001	fc-fusion	1
20002	bace1	1
20003	amyloid beta	1
20004	pmhc tetramer	1
20005	allogeneic hla	1
20006	b-cell malignancies	1
20007	hilbert modular varieties	1
20008	displays	1
20009	deformation of abelian varieties	1
20010	balochi	1
20011	constraint	1
20012	dialects	1
20013	microvariation	1
20014	phonological process	1
20015	weyl semimetal	1
20016	fermi arcs	1
20017	andreev scattering	1
20018	single particle analysis	1
20019	mortuary archaeology	1
20020	merovingian	1
20021	early middle ages	1
20022	reopenings	1
20023	ancestors	1
20024	relics	1
20025	cataplexy	1
20026	sart	1
20027	dirichlet-laplace mixtures	1
20028	statistical inference in preferential attachment networks	1
20029	movie-actor networks	1
20030	neurodevelopmental	1
20031	poly-adpr	1
20032	adp-ribose	1
20033	ribose	1
20034	pyrophosphate	1
20035	ribosylation	1
20036	marylation	1
20037	parylation	1
20038	particles analysis	1
20039	cell	1
20040	polyelectrolytes	1
20041	turkish poetry	1
20042	tevfik fikret	1
20043	mehmet akif ersoy	1
20044	oliver o'donovan	1
20045	christendom/ constantinianism	1
20046	church and state	1
20047	political theology	1
20048	religion and society	1
20049	stanley hauerwas	1
20050	civil religion	1
20051	theocracy	1
20052	international institute of islamic thought	1
20053	iiit	1
20054	islamic revivalism	1
20055	atrial tachyarrhythmias	1
20056	elecotrograms	1
20057	ablation	1
20058	apoc3	1
20059	cla	1
20060	lymphatic filariasis elimination programme	1
20061	oesophagostomiasis	1
20062	stool cultures	1
20063	gamma frailty	1
20064	non-proportional hazards	1
20065	overdispersion	1
20066	reduced-rank models	1
20067	relaxed burr	1
20068	time varying effects	1
20069	anti-tumor immunity	1
20070	carcinoembryonic antigen	1
20071	thymic epithelial cells	1
20072	tumor antigen	1
20073	cd4+ t lymphocytes	1
20074	cd8+ t lymphocytes	1
20075	t cell migration	1
20076	t cell differentiation	1
20077	mhc tetramer	1
20078	phrasal alternation	1
20079	kerinci	1
20080	pondok tinggi	1
20081	morphophonology	1
20082	refugee minors in the netherlands	1
20083	fnait	1
20084	intracranial haemorrhage	1
20085	bleeding	1
20086	delayed diagnosis	1
20087	burden disease	1
20088	a’-movement	1
20089	formal syntax	1
20090	indirect a’-dependency	1
20091	operator movement	1
20092	prolepsis  resumption	1
20093	relative clauses	1
20094	resumption	1
20095	(zurich) german	1
20096	intra-cluster medium	1
20097	high-energy astrophysics	1
20098	temperature inversion	1
20099	projected rotational velocity	1
20100	external framework	1
20101	begriffsanalyse	1
20102	extremismus	1
20103	radikalismus	1
20104	politikolinguistik	1
20105	begriffsgeschichte	1
20106	koselleck	1
20107	sartori	1
20108	extremismusforschung	1
20109	konsensdefinition	1
20110	sicherheitsforschung	1
20111	anguillicola crassus	1
20112	lipid maturation	1
20113	oocyte development	1
20114	pcb	1
20115	break junctions	1
20116	conductance channels	1
20117	conductance quanta	1
20118	molecular bridge	1
20119	vibration frequency	1
20120	rheumatoid  arthritis	1
20121	computer aided drug design,	1
20122	monte-carlo	1
20123	phase-transition	1
20124	f-model	1
20125	skyrmions	1
20126	consecutive interpreting	1
20127	awareness training	1
20128	stress,	1
20129	chip-seq	1
20130	ethylene epoxidation	1
20131	high-pressure stm	1
20132	mars van krevelen	1
20133	drusius, johannes (1550-1616)	1
20134	early jewish studies	1
20135	new testament	1
20136	biblical studies	1
20137	history of biblical exegesis	1
20138	rabbinical literature	1
20139	islamic art and architecture	1
20140	metalwork	1
20141	toxilizumab	1
20142	quasi-chemical approximation	1
20143	classical force fields	1
20144	free energy of mixing	1
20145	antigen prestentation	1
20146	arterial spin labeling	1
20147	cerebral hemodynamics	1
20148	code generation	1
20149	parallel and distributed computing	1
20150	mhc class i and ii pathway	1
20151	sigmund freud	1
20152	publication history	1
20153	reception of freud	1
20154	translations	1
20155	editorial science	1
20156	newly designed nonabsorbable polymeric	1
20157	polymeric stent	1
20158	vas defererens	1
20159	vasectomy	1
20160	vasectomy reversal	1
20161	vaso vasostemie	1
20162	typhoid fever	1
20163	genetic polymorphisms	1
20164	s.paratyphi a	1
20165	paratyphoid fever	1
20166	cystic fibrosis	1
20167	bacterial strain typing	1
20168	s.typhi	1
20169	anti-ccp antibodies	1
20170	severity	1
20171	neointima formation	1
20172	siyasa	1
20173	siyasa shariyya	1
20174	fatwa	1
20175	mazalim	1
20176	abolition in islam	1
20177	khayr al-din	1
20178	bayram	1
20179	ibn abi al-dyaf	1
20180	dna mismatch repair (mmr)	1
20181	genotoxic agents	1
20182	uvc radiation	1
20183	loss of heterozygosity (loh)	1
20184	hereditary non-polyposis colorectal cancer	1
20185	hprt	1
20186	sacrificial cult	1
20187	rites of purification	1
20188	greek antiquity	1
20189	m51	1
20190	fuv	1
20191	traffic policy	1
20192	helicity	1
20193	self-organization	1
20194	magnetic topology	1
20195	nahua texts	1
20196	naua and totonac tlamatque	1
20197	contemporary naua religion	1
20198	community of santa catarina acaxochitlan	1
20199	religion and culture of mesoamerica	1
20200	chaotic billiard	1
20201	adatoms	1
20202	nanomagnets	1
20203	laser surgery	1
20204	monochorionic twin pregnancies	1
20205	rechtsbescherming tegen journalistieke gedragingen	1
20206	cranial modification	1
20207	head shaping	1
20208	indigenous identities	1
20209	natural course	1
20210	quality of life.	1
20211	visual acuity	1
20212	metaphors	1
20213	process-oriented teaching	1
20214	self-regulated learning	1
20215	teachers' perspectives	1
20216	university education	1
20217	cardiovascular magnetic resonance	1
20218	coronary artery bypass grafts	1
20219	mdct	1
20220	spect perfusion imaging	1
20221	mentor traineeship	1
20222	performance standards	1
20223	electric current	1
20224	nonlocality	1
20225	photon emission	1
20226	quantum chaos	1
20227	solid state physics	1
20228	mgus	1
20229	m-protein	1
20230	interleukin-6	1
20231	syndecan-1	1
20232	solid tumor	1
20233	decrement	1
20234	fatty acid	1
20235	hypertriglyceridemia	1
20236	kärlich	1
20237	marine isotope stratigraphy	1
20238	middle pleistocene	1
20239	northwest europe	1
20240	palaeoclimatic stages	1
20241	schöningen	1
20242	terrestrial stratigraphy	1
20243	isaac	1
20244	socioeconomic	1
20245	spt	1
20246	tlr	1
20247	aberrations	1
20248	cavity	1
20249	waveguide	1
20250	effective index	1
20251	fabry-perot	1
20252	frequency degeneracy	1
20253	gouy phase	1
20254	mode coupling	1
20255	optical resonator	1
20256	optical testing	1
20257	brca	1
20258	distress	1
20259	dna-test	1
20260	genetic counselling	1
20261	psychological	1
20262	bush	1
20263	bushland	1
20264	functions	1
20265	agricultural intensification	1
20266	bexarotene	1
20267	rhtsh	1
20268	sodium iodine sympoter	1
20269	thyrogobulin	1
20270	tissue micro-array	1
20271	tma	1
20272	galectin-3	1
20273	hbme-1	1
20274	radio iodide	1
20275	re-defferentiation	1
20276	retinoid	1
20277	metal-hole-array	1
20278	phase-retrieval	1
20279	plasmonic-crystal laser	1
20280	surface plasmon laser	1
20281	distributed feedback	1
20282	communications	1
20283	satellite	1
20284	abdominal aortic aneurysm	1
20285	pharmaceutical	1
20286	elastase	1
20287	galaxies: ism	1
20288	20th century history	1
20289	2:11 dutch civil code	1
20290	directors liability	1
20291	piercing the corporate veil	1
20292	crowdsourcing	1
20293	disputes	1
20294	online dispute resolution	1
20295	collective intelligence	1
20296	open access	1
20297	patents	1
20298	antitrust	1
20299	nahua	1
20300	ixtolinque	1
20301	moctezuma	1
20302	faustino chimalpopoca	1
20303	rodríguez-puebla	1
20304	rupture generation	1
20305	life satisfaction	1
20306	physical heatlh	1
20307	photodissociation regions	1
20308	polycyclic aromatic hydrocarbon	1
20309	rapid-freeze quench	1
20310	multi-frequency epr	1
20311	enzyme mechanism	1
20312	small laccase	1
20313	psycho-physical	1
20314	mind-body	1
20315	technologies of self	1
20316	ki suryŏn	1
20317	self-perfection	1
20318	experiential modalities	1
20319	dmek	1
20320	descemet membrane endothelial keratoplasty	1
20321	bowman layer	1
20322	cornea	1
20323	transplant	1
20324	korringa	1
20325	mfm	1
20326	nano-mri	1
20327	religious identity	1
20328	giving	1
20329	networks of the netherlands and indonesia	1
20330	eeg bland-altman	1
20331	akaike kalman	1
20332	small-scale fisheries	1
20333	elephant marsh	1
20334	comparative philosophy	1
20335	critical buddhism	1
20336	deleuze	1
20337	practical philosophy	1
20338	fertility sparing	1
20339	nerve sparing	1
20340	tailoring	1
20341	qol	1
20342	ayuuk people	1
20343	calendar	1
20344	cosmos	1
20345	sacred discourses	1
20346	operando	1
20347	high-pressure scanning tunneling microscopy	1
20348	phagedisplay	1
20349	lexicography	1
20350	lexicographers	1
20351	p-glycoproteins	1
20352	corticosteron	1
20353	dexamethason	1
20354	car industry	1
20355	production management	1
20356	coelogyne	1
20357	matk	1
20358	ribosomal its	1
20359	egyptology	1
20360	saqqara	1
20361	memphis	1
20362	funerary archaeology	1
20363	graffiti	1
20364	sacred space	1
20365	ecthr	1
20366	procedural safeguards requirements	1
20367	decision making procedures	1
20368	noon	1
20369	cangin	1
20370	adiponectin	1
20371	rural	1
20372	deep learning	1
20373	computer vision	1
20374	image classification	1
20375	image captioning	1
20376	adrenal insufficiency	1
20377	life-course criminology	1
20378	emerging adulthood	1
20379	desistance	1
20380	delinquency	1
20381	adult roles	1
20382	millennial generation	1
20383	fluorescence-guided surgery	1
20384	indocyanine green	1
20385	methylene blue	1
20386	vldl metabolism	1
20387	snails	1
20388	pacific	1
20389	sympatric	1
20390	acidic citrate	1
20391	endogenous thrombin potential	1
20392	randomized controlled studies	1
20393	vitamin b6	1
20394	ceramic vessels	1
20395	pyrolysis mass spectrometry	1
20396	solid-state nmr spectroscopy	1
20397	use alteration	1
20398	use-wear studies	1
20399	vessel use	1
20400	chars	1
20401	extractable lipids	1
20402	food & diet	1
20403	organic residues	1
20404	pottery function	1
20405	british	1
20406	colonial policy	1
20407	indirect rule	1
20408	kingdom of kandy	1
20409	esr	1
20410	high frequency	1
20411	pseudo-optics	1
20412	mm-wave	1
20413	china committee	1
20414	supercargo	1
20415	canton	1
20416	atdc5 cell line	1
20417	bocd	1
20418	cdna microarray	1
20419	nherf	1
20420	pthr1	1
20421	pthrp	1
20422	qpcr	1
20423	aesthetics	1
20424	mimesis	1
20425	neurophsiology	1
20426	tonkin	1
20427	commerce	1
20428	longitudinal research design	1
20429	management control systems	1
20430	organisational development	1
20431	organisational learning	1
20432	resource-based view of the firm	1
20433	venture capital	1
20434	catalogs by function	1
20435	interior decoration	1
20436	wall decorations	1
20437	learning to teach	1
20438	portfolio	1
20439	atomic contacts	1
20440	break junction	1
20441	jellium model	1
20442	mechanical-properties	1
20443	metallic nanowires	1
20444	nanocohesion	1
20445	shell structure	1
20446	chinese  law	1
20447	law and development	1
20448	ictr	1
20449	judges	1
20450	gluten intolerance	1
20451	hla-dq2	1
20452	prolyl endopeptidease	1
20453	prolyl endoprotease	1
20454	t cell cross reactivity	1
20455	nafld	1
20456	copd: emphysema	1
20457	lung repair	1
20458	maxillofacial	1
20459	maxillofacial surgery	1
20460	orthognathic	1
20461	malocclusion	1
20462	mandibular deformity	1
20463	hemiplegische migraine	1
20464	glutamate	1
20465	language attitudes	1
20466	usage problems	1
20467	british english	1
20468	standard language ideology	1
20469	finite p-groups	1
20470	intense automorphisms	1
20471	peripheral blood	1
20472	neurodegenerative disease	1
20473	hoogbegaafd	1
20474	ivrk	1
20475	onderwijs	1
20476	onderwijsbeleid	1
20477	zeer makkelijk lerend (zmal)	1
20478	zeer moeilijk lerend (zml)	1
20479	theological modernism	1
20480	remonstrant church	1
20481	personalisation	1
20482	faith	1
20483	confessionalism	1
20484	nephritis	1
20485	photo activated chemotherapy	1
20486	metallodrugs	1
20487	aspergillus nige	1
20488	pectin	1
20489	pectinases	1
20490	transcriptomocs	1
20491	repressor protein	1
20492	diagnostic biomarkers	1
20493	erythrodermic inflammatory dermatoses	1
20494	cognitive neuroscience	1
20495	neuroeconomics	1
20496	split	1
20497	jacobian	1
20498	elliptic curve	1
20499	bound	1
20500	lang	1
20501	silverman	1
20502	conjecture	1
20503	squamous cell carcinoma	1
20504	spindle cell	1
20505	attention	1
20506	stable isotope	1
20507	paleodiet	1
20508	millet	1
20509	antigen cross presentation	1
20510	click chemistry	1
20511	conflict of norms	1
20512	corsia	1
20513	european union emission trading scheme	1
20514	greenhouse gas emissions	1
20515	market based measure	1
20516	unilateralism	1
20517	non-motor symptoms	1
20518	sleeping disorders	1
20519	tme	1
20520	preoperative radiotherapy	1
20521	ethnology of performance	1
20522	play text	1
20523	playwright	1
20524	theatre production process	1
20525	theatre tradition	1
20526	tinamiformes	1
20527	ratites	1
20528	redox reaction	1
20529	vitamin c	1
20530	ehealth	1
20531	person-centered care	1
20532	integrated disease management	1
20533	blended care	1
20534	chronic disease	1
20535	oral anticoagulation therapy	1
20536	triage	1
20537	task-shifting	1
20538	preventive child health care	1
20539	preventive health assessment	1
20540	specific needs	1
20541	school health services	1
20542	efficient organization	1
20543	health service supply and distribution	1
20544	automatisation	1
20545	surgical ablation	1
20546	treatment efficacy	1
20547	sarikoli	1
20548	pamir	1
20549	chinese tajik	1
20550	eastern-iranian	1
20551	eevidentiality	1
